strain,stress
-0.0001307370000115,-0.034339919729711
0.0001683589275487,1.3098078707049523
1.1387700236543382e-06,2.044279656866632
0.0004421088418373,2.180416661160834
0.0001331374258128,3.9820921856182414
8.072225827558327e-05,6.3210078861452565
0.0004027384196845,5.827163724657047
0.0001569819678661,6.140893572767785
0.0001542767889767,7.704780846543942
0.0001750393573036,9.035670116223848
5.2119526947975374e-05,9.316315199913548
0.0003366349179308,10.146184377422014
0.0006040566065154,12.21714851848708
0.0004445615177483,11.921794036318284
0.0003895157997999,13.662637611015722
0.0005605248159816,14.24477364503647
0.0007590860428653,16.666737562304917
0.0005774043017702,14.856080791021329
0.0008349696618822,17.151674297620144
0.0004877974211276,16.708115067450066
0.0006297625597915,18.67534559955778
0.0005455157172246,23.29300379194625
0.00095090949332,21.21776746308248
0.0004766294258049,21.05631268695713
0.000839005502407,21.084365564893943
0.0007342063870869,24.376943669145756
0.0007984556889014,24.37946516562383
0.0007541852639225,25.47628121848369
0.0008923109358868,24.467455799505768
0.001159749279713,26.85676065931497
0.0009208900595167,28.15547964779071
0.0010156538720625,28.21637560482192
0.0012580659423174,30.565851261466698
0.0010734341410578,28.339874718575015
0.0010896571886663,31.451228601870987
0.0012286500469516,30.450613656623595
0.0010859681843979,33.144496489541766
0.0011016597102704,31.78001283620245
0.0012430547910036,35.65407563711805
0.0013763559240501,35.45313112027234
0.00128580294855,38.0486876054028
0.0012980006261065,41.81374457453101
0.0015899568730214,38.00001330651696
0.0014209404753818,35.49080606046188
0.0013570595348708,39.12733534894775
0.0014380048015945,41.22001110063379
0.0013558762621041,42.33933426275659
0.0014678178159614,45.81131532722373
0.0015329868866567,43.1181060168956
0.0014296142021171,46.95763179191912
0.0014998210733193,49.12449328052128
0.0015883383757135,47.36086869436837
0.0017083757552178,50.31479805292078
0.0018170802497156,51.26340354304827
0.0018473827058916,51.44804674819994
0.0019152319726036,51.74159571835885
0.0021314038569588,55.736147565300094
0.0022237648893439,57.1305842409263
0.0019856096903661,49.52695701663076
0.0020961044426416,51.572863242699725
0.0021304903763349,49.47086730946906
0.0023199187562292,54.15598740535148
0.0019118133118284,57.02360682374421
0.0023224205065458,55.47628188693147
0.0024787897146444,51.8489558512078
0.0024802502375041,55.19051658868727
0.0026064243810871,53.63818289768906
0.0027372671228012,53.21022566376504
0.0026233875348139,55.36954947666821
0.0024258026367161,57.210865988705656
0.0025782585773462,53.55183697273454
0.00274889472029,55.27176490223271
0.0029671408998837,52.20691441817608
0.0029949429801841,51.34080710295039
0.0032245225700407,52.33432949829745
0.0029216291789769,53.456989590681125
0.0030375118290385,52.01809590506117
0.0031515862554281,54.28005176689792
0.0033244749934848,53.07189035498413
0.003333365451655,54.84873813131259
0.0034551187608891,55.31982545524274
0.0035577606113107,56.033236060050974
